source,target,weight
GM Hippocampus subiculum,GM Secondary somatosensory cortex / Parietal operculum OP2,0.27881550591886894
GM Hippocampus subiculum,GM Secondary somatosensory cortex / Parietal operculum OP3,0.20957706751119254
GM Hippocampus subiculum,GM Secondary somatosensory cortex / Parietal operculum OP4,0.4356717432976722
GM Hippocampus subiculum,GM Superior parietal lobule 5Ci,0.2463554010256358
GM Hippocampus subiculum,GM Superior parietal lobule 5L,0.10090218471701629
GM Hippocampus subiculum,GM Superior parietal lobule 5M,0.6179875450524974
GM Hippocampus subiculum,GM Superior parietal lobule 7A,0.8563002444922378
GM Hippocampus subiculum,GM Superior parietal lobule 7M,0.3046557985202002
GM Hippocampus subiculum,GM Superior parietal lobule 7P,0.5015176925845254
GM Hippocampus subiculum,GM Superior parietal lobule 7PC,0.06995544145116217
GM Hippocampus subiculum,GM Visual cortex V1 BA17,0.5625681205016569
GM Hippocampus subiculum,GM Visual cortex V2 BA18,0.6245628170135591
GM Hippocampus subiculum,GM Visual cortex V3V,0.22269243399964878
GM Hippocampus subiculum,GM Visual cortex V4,0.4167807108480066
GM Hippocampus subiculum,GM Visual cortex V5,0.8228050580785354
GM Hippocampus subiculum,WM Acoustic radiation,0.21027771342117318
GM Hippocampus subiculum,WM Callosal body,0.7320881354608441
GM Hippocampus subiculum,WM Cingulum,0.836449204601933
GM Hippocampus subiculum,WM Corticospinal tract,0.3184651408851291
GM Hippocampus subiculum,WM Fornix,0.3905449511447009
GM Hippocampus subiculum,WM Inferior occipito-frontal fascicle,0.5780300443211194
GM Hippocampus subiculum,WM Optic radiation,0.6723340008769945
GM Hippocampus subiculum,WM Superior longitudinal fascicle,0.17971628467744094
GM Hippocampus subiculum,WM Superior occipito-frontal fascicle,0.7535586045082052
GM Hippocampus subiculum,WM Uncinate fascicle,0.9419528239254289
GM Inferior parietal lobule PF,GM Inferior parietal lobule PFcm,0.28861767205327693
GM Inferior parietal lobule PF,GM Inferior parietal lobule PFm,0.9234395205015891
GM Inferior parietal lobule PF,GM Inferior parietal lobule PFop,0.588971530863748
GM Inferior parietal lobule PF,GM Inferior parietal lobule PFt,0.7235184370240736
GM Inferior parietal lobule PF,GM Inferior parietal lobule PGp,0.6279473954452895
GM Inferior parietal lobule PF,GM Inferior parietal lobule Pga,0.772384789961116
GM Inferior parietal lobule PF,GM Insula Id1,0.7911210351850124
GM Inferior parietal lobule PF,GM Insula Ig1,0.8802464014163793
GM Inferior parietal lobule PF,GM Insula Ig2,0.6928413370033427
GM Inferior parietal lobule PF,GM Lateral geniculate body,0.1308339097988973
GM Inferior parietal lobule PF,GM Mamillary body,0.7537131826369605
GM Inferior parietal lobule PF,GM Medial geniculate body,0.050156600135009555
GM Inferior parietal lobule PF,GM Premotor cortex BA6,0.1632666116634799
GM Inferior parietal lobule PF,GM Primary auditory cortex TE1.0,0.4919647162513294
GM Inferior parietal lobule PF,GM Primary auditory cortex TE1.1,0.9766503702825158
GM Inferior parietal lobule PF,GM Primary auditory cortex TE1.2,0.4256535474803623
GM Inferior parietal lobule PF,GM Primary motor cortex BA4a,0.46139122792171716
GM Inferior parietal lobule PF,GM Primary motor cortex BA4p,0.1208630611166911
GM Inferior parietal lobule PF,GM Primary somatosensory cortex BA1,0.38796068655687144
GM Inferior parietal lobule PF,GM Primary somatosensory cortex BA2,0.7147333799847161
GM Inferior parietal lobule PF,GM Primary somatosensory cortex BA3a,0.9279815367408811
GM Inferior parietal lobule PF,GM Primary somatosensory cortex BA3b,0.4370692621133059
GM Inferior parietal lobule PF,GM Secondary somatosensory cortex / Parietal operculum OP1,0.5914528531169625
GM Inferior parietal lobule PF,GM Secondary somatosensory cortex / Parietal operculum OP2,0.31894814630563495
GM Inferior parietal lobule PF,GM Secondary somatosensory cortex / Parietal operculum OP3,0.4966785576233107
GM Inferior parietal lobule PF,GM Secondary somatosensory cortex / Parietal operculum OP4,0.8076446293180982
GM Inferior parietal lobule PF,GM Superior parietal lobule 5Ci,0.06342024892218612
GM Inferior parietal lobule PF,GM Superior parietal lobule 5L,0.16065906076368386
GM Inferior parietal lobule PF,GM Superior parietal lobule 5M,0.5447623789139171
GM Inferior parietal lobule PF,GM Superior parietal lobule 7A,0.7142936629955365
GM Inferior parietal lobule PF,GM Superior parietal lobule 7M,0.8332414961517988
GM Inferior parietal lobule PF,GM Superior parietal lobule 7P,0.33975960226312163
GM Inferior parietal lobule PF,GM Superior parietal lobule 7PC,0.9563136551728163
GM Inferior parietal lobule PF,GM Visual cortex V1 BA17,0.799379836070328
GM Inferior parietal lobule PF,GM Visual cortex V2 BA18,0.0161668511672034
GM Inferior parietal lobule PF,GM Visual cortex V3V,0.32265182357675126
GM Inferior parietal lobule PF,GM Visual cortex V4,0.3268753903210475
GM Inferior parietal lobule PF,GM Visual cortex V5,0.050467450997101704
GM Inferior parietal lobule PF,WM Acoustic radiation,0.3563651237171932
GM Inferior parietal lobule PF,WM Callosal body,0.8325602980539019
GM Inferior parietal lobule PF,WM Cingulum,0.4903077516595278
GM Inferior parietal lobule PF,WM Corticospinal tract,0.18555481281502284
GM Inferior parietal lobule PF,WM Fornix,0.05236935167184964
GM Inferior parietal lobule PF,WM Inferior occipito-frontal fascicle,0.5866067131085674
GM Inferior parietal lobule PF,WM Optic radiation,0.6285959002071577
GM Inferior parietal lobule PF,WM Superior longitudinal fascicle,0.9433230724211049
GM Inferior parietal lobule PF,WM Superior occipito-frontal fascicle,0.498744232770007
GM Inferior parietal lobule PF,WM Uncinate fascicle,0.42294781596043907
GM Inferior parietal lobule PFcm,GM Inferior parietal lobule PFm,0.6948688912580111
GM Inferior parietal lobule PFcm,GM Inferior parietal lobule PFop,0.14726526178905375
GM Inferior parietal lobule PFcm,GM Inferior parietal lobule PFt,0.34771395342337363
GM Inferior parietal lobule PFcm,GM Inferior parietal lobule PGp,0.4158585966615894
GM Inferior parietal lobule PFcm,GM Inferior parietal lobule Pga,0.5146650252327332
GM Inferior parietal lobule PFcm,GM Insula Id1,0.4787871778057158
GM Inferior parietal lobule PFcm,GM Insula Ig1,0.16842554311066948
GM Inferior parietal lobule PFcm,GM Insula Ig2,0.35318266322603054
GM Inferior parietal lobule PFcm,GM Lateral geniculate body,0.47608918291756475
GM Inferior parietal lobule PFcm,GM Mamillary body,0.0007629964920814469
GM Inferior parietal lobule PFcm,GM Medial geniculate body,0.6976913980760924
GM Inferior parietal lobule PFcm,GM Premotor cortex BA6,0.4773839431965208
GM Inferior parietal lobule PFcm,GM Primary auditory cortex TE1.0,0.1973198236059871
GM Inferior parietal lobule PFcm,GM Primary auditory cortex TE1.1,0.8907704830369177
GM Inferior parietal lobule PFcm,GM Primary auditory cortex TE1.2,0.35227085760202115
GM Inferior parietal lobule PFcm,GM Primary motor cortex BA4a,0.3688940683154357
GM Inferior parietal lobule PFcm,GM Primary motor cortex BA4p,0.9730510330930326
GM Inferior parietal lobule PFcm,GM Primary somatosensory cortex BA1,0.6024327320988242
GM Inferior parietal lobule PFcm,GM Primary somatosensory cortex BA2,0.2720012375908605
GM Inferior parietal lobule PFcm,GM Primary somatosensory cortex BA3a,0.3805593405303873
GM Inferior parietal lobule PFcm,GM Primary somatosensory cortex BA3b,0.23389064743324395
GM Inferior parietal lobule PFcm,GM Secondary somatosensory cortex / Parietal operculum OP1,0.5623686752110568
GM Inferior parietal lobule PFcm,GM Secondary somatosensory cortex / Parietal operculum OP2,0.6123397251259328
GM Inferior parietal lobule PFcm,GM Secondary somatosensory cortex / Parietal operculum OP3,0.7382445989884736
GM Inferior parietal lobule PFcm,GM Secondary somatosensory cortex / Parietal operculum OP4,0.866393236642415
GM Inferior parietal lobule PFcm,GM Superior parietal lobule 5Ci,0.6267033561352625
GM Inferior parietal lobule PFcm,GM Superior parietal lobule 5L,0.44150410118352423
GM Inferior parietal lobule PFcm,GM Superior parietal lobule 5M,0.5667666260887341
GM Inferior parietal lobule PFcm,GM Superior parietal lobule 7A,0.8692293480329375
GM Inferior parietal lobule PFcm,GM Superior parietal lobule 7M,0.04942713496948392
GM Inferior parietal lobule PFcm,GM Superior parietal lobule 7P,0.9947536424665154
GM Inferior parietal lobule PFcm,GM Superior parietal lobule 7PC,0.7751987052192334
GM Inferior parietal lobule PFcm,GM Visual cortex V1 BA17,0.2858263254247222
GM Inferior parietal lobule PFcm,GM Visual cortex V2 BA18,0.5634821653674408
GM Inferior parietal lobule PFcm,GM Visual cortex V3V,0.7730561923698603
GM Inferior parietal lobule PFcm,GM Visual cortex V4,0.26770884086802105
GM Inferior parietal lobule PFcm,GM Visual cortex V5,0.6283910082407725
GM Inferior parietal lobule PFcm,WM Acoustic radiation,0.49242665688388376
GM Inferior parietal lobule PFcm,WM Callosal body,0.878199468943137
GM Inferior parietal lobule PFcm,WM Cingulum,0.04077050282527006
GM Inferior parietal lobule PFcm,WM Corticospinal tract,0.1764182234178786
GM Inferior parietal lobule PFcm,WM Fornix,0.6319923940731249
GM Inferior parietal lobule PFcm,WM Inferior occipito-frontal fascicle,0.9220551943393971
GM Inferior parietal lobule PFcm,WM Optic radiation,0.21649125119095047
GM Inferior parietal lobule PFcm,WM Superior longitudinal fascicle,0.8788941468467013
GM Inferior parietal lobule PFcm,WM Superior occipito-frontal fascicle,0.6930328794215842
GM Inferior parietal lobule PFcm,WM Uncinate fascicle,0.9580627202135704
GM Inferior parietal lobule PFm,GM Inferior parietal lobule PFop,0.9817529742455753
GM Inferior parietal lobule PFm,GM Inferior parietal lobule PFt,0.879957868510162
GM Inferior parietal lobule PFm,GM Inferior parietal lobule PGp,0.8718359413377164
GM Inferior parietal lobule PFm,GM Inferior parietal lobule Pga,0.5503925818716122
GM Inferior parietal lobule PFm,GM Insula Id1,0.525156959970685
GM Inferior parietal lobule PFm,GM Insula Ig1,0.9461292676964037
GM Inferior parietal lobule PFm,GM Insula Ig2,0.720286359883442
GM Inferior parietal lobule PFm,GM Lateral geniculate body,0.7737641551550719
GM Inferior parietal lobule PFm,GM Mamillary body,0.036875463760686844
GM Inferior parietal lobule PFm,GM Medial geniculate body,0.25631728850089663
GM Inferior parietal lobule PFm,GM Premotor cortex BA6,0.025011019700662995
GM Inferior parietal lobule PFm,GM Primary auditory cortex TE1.0,0.5945395490596725
GM Inferior parietal lobule PFm,GM Primary auditory cortex TE1.1,0.18232487458022473
GM Inferior parietal lobule PFm,GM Primary auditory cortex TE1.2,0.11800995896966593
GM Inferior parietal lobule PFm,GM Primary motor cortex BA4a,0.34943508815446367
GM Inferior parietal lobule PFm,GM Primary motor cortex BA4p,0.2512796909102383
GM Inferior parietal lobule PFm,GM Primary somatosensory cortex BA1,0.06260086442776647
GM Inferior parietal lobule PFm,GM Primary somatosensory cortex BA2,0.754960359780374
GM Inferior parietal lobule PFm,GM Primary somatosensory cortex BA3a,0.6840355303716508
GM Inferior parietal lobule PFm,GM Primary somatosensory cortex BA3b,0.12622312337538089
GM Inferior parietal lobule PFm,GM Secondary somatosensory cortex / Parietal operculum OP1,0.13492812147978783
GM Inferior parietal lobule PFm,GM Secondary somatosensory cortex / Parietal operculum OP2,0.1910028045475718
GM Inferior parietal lobule PFm,GM Secondary somatosensory cortex / Parietal operculum OP3,0.5290415659479694
GM Inferior parietal lobule PFm,GM Secondary somatosensory cortex / Parietal operculum OP4,0.6533061448992009
GM Inferior parietal lobule PFm,GM Superior parietal lobule 5Ci,0.4414036515473275
GM Inferior parietal lobule PFm,GM Superior parietal lobule 5L,0.5458057603170728
GM Inferior parietal lobule PFm,GM Superior parietal lobule 5M,0.048160309665883805
GM Inferior parietal lobule PFm,GM Superior parietal lobule 7A,0.7799837209350972
GM Inferior parietal lobule PFm,GM Superior parietal lobule 7M,0.19377998103859395
GM Inferior parietal lobule PFm,GM Superior parietal lobule 7P,0.8366845941684123
GM Inferior parietal lobule PFm,GM Superior parietal lobule 7PC,0.5642756766328174
GM Inferior parietal lobule PFm,GM Visual cortex V1 BA17,0.19932674715158538
GM Inferior parietal lobule PFm,GM Visual cortex V2 BA18,0.31316327398094945
GM Inferior parietal lobule PFm,GM Visual cortex V3V,0.4855406203753416
GM Inferior parietal lobule PFm,GM Visual cortex V4,0.3640542073289973
GM Inferior parietal lobule PFm,GM Visual cortex V5,0.8436686081322919
GM Inferior parietal lobule PFm,WM Acoustic radiation,0.3232366197599792
GM Inferior parietal lobule PFm,WM Callosal body,0.8336496341266594
GM Inferior parietal lobule PFm,WM Cingulum,0.44221940800551984
GM Inferior parietal lobule PFm,WM Corticospinal tract,0.16323476895317068
GM Inferior parietal lobule PFm,WM Fornix,0.8243599112456879
GM Inferior parietal lobule PFm,WM Inferior occipito-frontal fascicle,0.6718468361794474
GM Inferior parietal lobule PFm,WM Optic radiation,0.5346583671981984
GM Inferior parietal lobule PFm,WM Superior longitudinal fascicle,0.3355382156164439
GM Inferior parietal lobule PFm,WM Superior occipito-frontal fascicle,0.41655942395962076
GM Inferior parietal lobule PFm,WM Uncinate fascicle,0.1943772014210442
GM Inferior parietal lobule PFop,GM Inferior parietal lobule PFt,0.0766240548377316
GM Inferior parietal lobule PFop,GM Inferior parietal lobule PGp,0.7511829554922704
GM Inferior parietal lobule PFop,GM Inferior parietal lobule Pga,0.44555577445031014
GM Inferior parietal lobule PFop,GM Insula Id1,0.3020527892142352
GM Inferior parietal lobule PFop,GM Insula Ig1,0.036066532922271466
GM Inferior parietal lobule PFop,GM Insula Ig2,0.32871745753545634
GM Inferior parietal lobule PFop,GM Lateral geniculate body,0.4977499477487115
GM Inferior parietal lobule PFop,GM Mamillary body,0.8456695646614064
GM Inferior parietal lobule PFop,GM Medial geniculate body,0.11459395270148531
GM Inferior parietal lobule PFop,GM Premotor cortex BA6,0.2366869745736374
GM Inferior parietal lobule PFop,GM Primary auditory cortex TE1.0,0.034331171336735467
GM Inferior parietal lobule PFop,GM Primary auditory cortex TE1.1,0.7558331678527914
GM Inferior parietal lobule PFop,GM Primary auditory cortex TE1.2,0.3487725565355235
GM Inferior parietal lobule PFop,GM Primary motor cortex BA4a,0.01054280126648155
GM Inferior parietal lobule PFop,GM Primary motor cortex BA4p,0.20105834138961787
GM Inferior parietal lobule PFop,GM Primary somatosensory cortex BA1,0.26548846436281826
GM Inferior parietal lobule PFop,GM Primary somatosensory cortex BA2,0.39681280139836284
GM Inferior parietal lobule PFop,GM Primary somatosensory cortex BA3a,0.3096233299026203
GM Inferior parietal lobule PFop,GM Primary somatosensory cortex BA3b,0.8666599628088586
GM Inferior parietal lobule PFop,GM Secondary somatosensory cortex / Parietal operculum OP1,0.8395869712234175
GM Inferior parietal lobule PFop,GM Secondary somatosensory cortex / Parietal operculum OP2,0.9372031678734484
GM Inferior parietal lobule PFop,GM Secondary somatosensory cortex / Parietal operculum OP3,0.7338754818619282
GM Inferior parietal lobule PFop,GM Secondary somatosensory cortex / Parietal operculum OP4,0.29563216821368477
GM Inferior parietal lobule PFop,GM Superior parietal lobule 5Ci,0.47370427588621267
GM Inferior parietal lobule PFop,GM Superior parietal lobule 5L,0.17458201030483367
GM Inferior parietal lobule PFop,GM Superior parietal lobule 5M,0.18919061545903382
GM Inferior parietal lobule PFop,GM Superior parietal lobule 7A,0.4857791743147256
GM Inferior parietal lobule PFop,GM Superior parietal lobule 7M,0.20873218449346964
GM Inferior parietal lobule PFop,GM Superior parietal lobule 7P,0.6867499150227008
GM Inferior parietal lobule PFop,GM Superior parietal lobule 7PC,0.6067894816547311
GM Inferior parietal lobule PFop,GM Visual cortex V1 BA17,0.4074730604788125
GM Inferior parietal lobule PFop,GM Visual cortex V2 BA18,0.5653357957856243
GM Inferior parietal lobule PFop,GM Visual cortex V3V,0.9854260965727537
GM Inferior parietal lobule PFop,GM Visual cortex V4,0.7739607427826914
GM Inferior parietal lobule PFop,GM Visual cortex V5,0.03758086615195022
GM Inferior parietal lobule PFop,WM Acoustic radiation,0.08316560742786472
GM Inferior parietal lobule PFop,WM Callosal body,0.9846589006553068
GM Inferior parietal lobule PFop,WM Cingulum,0.5239907740702358
GM Inferior parietal lobule PFop,WM Corticospinal tract,0.25153270618712786
GM Inferior parietal lobule PFop,WM Fornix,0.8206508965380552
GM Inferior parietal lobule PFop,WM Inferior occipito-frontal fascicle,0.8646039261035043
GM Inferior parietal lobule PFop,WM Optic radiation,0.27419230160848573
GM Inferior parietal lobule PFop,WM Superior longitudinal fascicle,0.7316697607908876
GM Inferior parietal lobule PFop,WM Superior occipito-frontal fascicle,0.9218107610499499
GM Inferior parietal lobule PFop,WM Uncinate fascicle,0.6729912366734173
GM Inferior parietal lobule PFt,GM Inferior parietal lobule PGp,0.561290342782511
GM Inferior parietal lobule PFt,GM Inferior parietal lobule Pga,0.668665719147679
GM Inferior parietal lobule PFt,GM Insula Id1,0.010821311595268002
GM Inferior parietal lobule PFt,GM Insula Ig1,0.6855044499817514
GM Inferior parietal lobule PFt,GM Insula Ig2,0.9894619788425304
GM Inferior parietal lobule PFt,GM Lateral geniculate body,0.14538574979450936
GM Inferior parietal lobule PFt,GM Mamillary body,0.6904282944850694
GM Inferior parietal lobule PFt,GM Medial geniculate body,0.4365625920456996
GM Inferior parietal lobule PFt,GM Premotor cortex BA6,0.67566105774563
GM Inferior parietal lobule PFt,GM Primary auditory cortex TE1.0,0.5288758836575493
GM Inferior parietal lobule PFt,GM Primary auditory cortex TE1.1,0.4170678176037145
GM Inferior parietal lobule PFt,GM Primary auditory cortex TE1.2,0.20569669994073347
GM Inferior parietal lobule PFt,GM Primary motor cortex BA4a,0.9605916387072209
GM Inferior parietal lobule PFt,GM Primary motor cortex BA4p,0.19227232073967482
GM Inferior parietal lobule PFt,GM Primary somatosensory cortex BA1,0.006251136876193386
GM Inferior parietal lobule PFt,GM Primary somatosensory cortex BA2,0.7728163826823652
GM Inferior parietal lobule PFt,GM Primary somatosensory cortex BA3a,0.12461054168700436
GM Inferior parietal lobule PFt,GM Primary somatosensory cortex BA3b,0.02310836635981306
GM Inferior parietal lobule PFt,GM Secondary somatosensory cortex / Parietal operculum OP1,0.9511538996048154
GM Inferior parietal lobule PFt,GM Secondary somatosensory cortex / Parietal operculum OP2,0.11951430902116911
GM Inferior parietal lobule PFt,GM Secondary somatosensory cortex / Parietal operculum OP3,0.5593252093736187
GM Inferior parietal lobule PFt,GM Secondary somatosensory cortex / Parietal operculum OP4,0.953233639131547
GM Inferior parietal lobule PFt,GM Superior parietal lobule 5Ci,0.5457654591509769
GM Inferior parietal lobule PFt,GM Superior parietal lobule 5L,0.2445490901409455
GM Inferior parietal lobule PFt,GM Superior parietal lobule 5M,0.8640043625216413
GM Inferior parietal lobule PFt,GM Superior parietal lobule 7A,0.8480500041151962
GM Inferior parietal lobule PFt,GM Superior parietal lobule 7M,0.4498626082852487
GM Inferior parietal lobule PFt,GM Superior parietal lobule 7P,0.6491555751216757
GM Inferior parietal lobule PFt,GM Superior parietal lobule 7PC,0.8911592046033122
GM Inferior parietal lobule PFt,GM Visual cortex V1 BA17,0.9501455438263966
GM Inferior parietal lobule PFt,GM Visual cortex V2 BA18,0.25263659785116765
GM Inferior parietal lobule PFt,GM Visual cortex V3V,0.9109046552957717
GM Inferior parietal lobule PFt,GM Visual cortex V4,0.6778597503384726
GM Inferior parietal lobule PFt,GM Visual cortex V5,0.6157251711793884
GM Inferior parietal lobule PFt,WM Acoustic radiation,0.6914431653721622
GM Inferior parietal lobule PFt,WM Callosal body,0.21016313809185871
GM Inferior parietal lobule PFt,WM Cingulum,0.2764549982095563
GM Inferior parietal lobule PFt,WM Corticospinal tract,0.8512940429151611
GM Inferior parietal lobule PFt,WM Fornix,0.10948878968319886
GM Inferior parietal lobule PFt,WM Inferior occipito-frontal fascicle,0.32899881447018775
GM Inferior parietal lobule PFt,WM Optic radiation,0.8076263082588112
GM Inferior parietal lobule PFt,WM Superior longitudinal fascicle,0.3194644460491972
GM Inferior parietal lobule PFt,WM Superior occipito-frontal fascicle,0.017816794262905944
GM Inferior parietal lobule PFt,WM Uncinate fascicle,0.8330949930976927
GM Inferior parietal lobule PGp,GM Inferior parietal lobule Pga,0.73874001106171
GM Inferior parietal lobule PGp,GM Insula Id1,0.8077846413919749
GM Inferior parietal lobule PGp,GM Insula Ig1,0.32921066928846654
GM Inferior parietal lobule PGp,GM Insula Ig2,0.10805464415912935
GM Inferior parietal lobule PGp,GM Lateral geniculate body,0.9718594096660346
GM Inferior parietal lobule PGp,GM Mamillary body,0.4177579983988373
GM Inferior parietal lobule PGp,GM Medial geniculate body,0.37209915294460616
GM Inferior parietal lobule PGp,GM Premotor cortex BA6,0.7752311425452415
GM Inferior parietal lobule PGp,GM Primary auditory cortex TE1.0,0.9917960390232691
GM Inferior parietal lobule PGp,GM Primary auditory cortex TE1.1,0.8323410313040057
GM Inferior parietal lobule PGp,GM Primary auditory cortex TE1.2,0.668939890064692
GM Inferior parietal lobule PGp,GM Primary motor cortex BA4a,0.44242156246155995
GM Inferior parietal lobule PGp,GM Primary motor cortex BA4p,0.9970130771148984
GM Inferior parietal lobule PGp,GM Primary somatosensory cortex BA1,0.258301960160255
GM Inferior parietal lobule PGp,GM Primary somatosensory cortex BA2,0.22129989734085276
GM Inferior parietal lobule PGp,GM Primary somatosensory cortex BA3a,0.9625150190737296
GM Inferior parietal lobule PGp,GM Primary somatosensory cortex BA3b,0.509416506243936
GM Inferior parietal lobule PGp,GM Secondary somatosensory cortex / Parietal operculum OP1,0.8024750665931795
GM Inferior parietal lobule PGp,GM Secondary somatosensory cortex / Parietal operculum OP2,0.6752433243362859
GM Inferior parietal lobule PGp,GM Secondary somatosensory cortex / Parietal operculum OP3,0.9426602135385811
GM Inferior parietal lobule PGp,GM Secondary somatosensory cortex / Parietal operculum OP4,0.16945835390897257
GM Inferior parietal lobule PGp,GM Superior parietal lobule 5Ci,0.6011036310064329
GM Inferior parietal lobule PGp,GM Superior parietal lobule 5L,0.07155708836511054
GM Inferior parietal lobule PGp,GM Superior parietal lobule 5M,0.9043024442884573
GM Inferior parietal lobule PGp,GM Superior parietal lobule 7A,0.7568416817833209
GM Inferior parietal lobule PGp,GM Superior parietal lobule 7M,0.6682326511163948
GM Inferior parietal lobule PGp,GM Superior parietal lobule 7P,0.13172128755366852
GM Inferior parietal lobule PGp,GM Superior parietal lobule 7PC,0.3555383294476381
GM Inferior parietal lobule PGp,GM Visual cortex V1 BA17,0.20838041434959687
GM Inferior parietal lobule PGp,GM Visual cortex V2 BA18,0.40565705132078334
GM Inferior parietal lobule PGp,GM Visual cortex V3V,0.24050138027534085
GM Inferior parietal lobule PGp,GM Visual cortex V4,0.3038742920231443
GM Inferior parietal lobule PGp,GM Visual cortex V5,0.44325049963660523
GM Inferior parietal lobule PGp,WM Acoustic radiation,0.5400009917116273
GM Inferior parietal lobule PGp,WM Callosal body,0.5689238625668556
GM Inferior parietal lobule PGp,WM Cingulum,0.3108186977628561
GM Inferior parietal lobule PGp,WM Corticospinal tract,0.5524509286475228
GM Inferior parietal lobule PGp,WM Fornix,0.9399015504270851
GM Inferior parietal lobule PGp,WM Inferior occipito-frontal fascicle,0.056778838512897
GM Inferior parietal lobule PGp,WM Optic radiation,0.33966452256946966
GM Inferior parietal lobule PGp,WM Superior longitudinal fascicle,0.20993451223393012
GM Inferior parietal lobule PGp,WM Superior occipito-frontal fascicle,0.5092676531257301
GM Inferior parietal lobule PGp,WM Uncinate fascicle,0.7963560821969273
GM Inferior parietal lobule Pga,GM Insula Id1,0.4437807800475788
GM Inferior parietal lobule Pga,GM Insula Ig1,0.1394403261624727
GM Inferior parietal lobule Pga,GM Insula Ig2,0.35590644831780505
GM Inferior parietal lobule Pga,GM Lateral geniculate body,0.44714533185652694
GM Inferior parietal lobule Pga,GM Mamillary body,0.4160685270541691
GM Inferior parietal lobule Pga,GM Medial geniculate body,0.4628073007497644
GM Inferior parietal lobule Pga,GM Premotor cortex BA6,0.48845134982047667
GM Inferior parietal lobule Pga,GM Primary auditory cortex TE1.0,0.23645604025905997
GM Inferior parietal lobule Pga,GM Primary auditory cortex TE1.1,0.3873520022612382
GM Inferior parietal lobule Pga,GM Primary auditory cortex TE1.2,0.2504793372267792
GM Inferior parietal lobule Pga,GM Primary motor cortex BA4a,0.6184355779156749
GM Inferior parietal lobule Pga,GM Primary motor cortex BA4p,0.03016735740147025
GM Inferior parietal lobule Pga,GM Primary somatosensory cortex BA1,0.767408828466458
GM Inferior parietal lobule Pga,GM Primary somatosensory cortex BA2,0.24242364872935673
GM Inferior parietal lobule Pga,GM Primary somatosensory cortex BA3a,0.5569979600684453
GM Inferior parietal lobule Pga,GM Primary somatosensory cortex BA3b,0.9766969443455965
GM Inferior parietal lobule Pga,GM Secondary somatosensory cortex / Parietal operculum OP1,0.19835062287485972
GM Inferior parietal lobule Pga,GM Secondary somatosensory cortex / Parietal operculum OP2,0.13608678738388413
GM Inferior parietal lobule Pga,GM Secondary somatosensory cortex / Parietal operculum OP3,0.8537988797007592
GM Inferior parietal lobule Pga,GM Secondary somatosensory cortex / Parietal operculum OP4,0.16709544017795164
GM Inferior parietal lobule Pga,GM Superior parietal lobule 5Ci,0.7846245735028881
GM Inferior parietal lobule Pga,GM Superior parietal lobule 5L,0.868933399949139
GM Inferior parietal lobule Pga,GM Superior parietal lobule 5M,0.759740391104759
GM Inferior parietal lobule Pga,GM Superior parietal lobule 7A,0.5204450658635758
GM Inferior parietal lobule Pga,GM Superior parietal lobule 7M,0.09583121873891387
GM Inferior parietal lobule Pga,GM Superior parietal lobule 7P,0.6372730534901356
GM Inferior parietal lobule Pga,GM Superior parietal lobule 7PC,0.028417657620928294
GM Inferior parietal lobule Pga,GM Visual cortex V1 BA17,0.9859140618802568
GM Inferior parietal lobule Pga,GM Visual cortex V2 BA18,0.7597228410304081
GM Inferior parietal lobule Pga,GM Visual cortex V3V,0.18948592075874704
GM Inferior parietal lobule Pga,GM Visual cortex V4,0.5318116818827672
GM Inferior parietal lobule Pga,GM Visual cortex V5,0.8923226139178947
GM Inferior parietal lobule Pga,WM Acoustic radiation,0.3263583287388233
GM Inferior parietal lobule Pga,WM Callosal body,0.8846948338615984
GM Inferior parietal lobule Pga,WM Cingulum,0.4611813544972071
GM Inferior parietal lobule Pga,WM Corticospinal tract,0.05100099701420935
GM Inferior parietal lobule Pga,WM Fornix,0.13789393000504824
GM Inferior parietal lobule Pga,WM Inferior occipito-frontal fascicle,0.027510854878557645
GM Inferior parietal lobule Pga,WM Optic radiation,0.0417972535789487
GM Inferior parietal lobule Pga,WM Superior longitudinal fascicle,0.0050451120870455
GM Inferior parietal lobule Pga,WM Superior occipito-frontal fascicle,0.3815595502580649
GM Inferior parietal lobule Pga,WM Uncinate fascicle,0.9203693056711071
GM Insula Id1,GM Insula Ig1,0.4480583250397945
GM Insula Id1,GM Insula Ig2,0.6690814644803561
GM Insula Id1,GM Lateral geniculate body,0.791258305130628
GM Insula Id1,GM Mamillary body,0.0918111506632493
GM Insula Id1,GM Medial geniculate body,0.8726226420431159
GM Insula Id1,GM Premotor cortex BA6,0.017383224599631153
GM Insula Id1,GM Primary auditory cortex TE1.0,0.5982342621873147
GM Insula Id1,GM Primary auditory cortex TE1.1,0.12932423062187526
GM Insula Id1,GM Primary auditory cortex TE1.2,0.5279609387606884
GM Insula Id1,GM Primary motor cortex BA4a,0.520341108711618
GM Insula Id1,GM Primary motor cortex BA4p,0.46610478804761857
GM Insula Id1,GM Primary somatosensory cortex BA1,0.113244444611041
GM Insula Id1,GM Primary somatosensory cortex BA2,0.2108511095334238
GM Insula Id1,GM Primary somatosensory cortex BA3a,0.02577175609624993
GM Insula Id1,GM Primary somatosensory cortex BA3b,0.34211740539932245
GM Insula Id1,GM Secondary somatosensory cortex / Parietal operculum OP1,0.7449079479491408
